query_name	query_start	query_end	query_length	reference_name	reference_start	reference_end	perID_by_matches	perID_by_events	perID_by_all	matches	mismatches	insertions	deletions	insertion_events	deletion_events
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	200409	205189	98.11676082862523	98.03470625130672	97.93233082706767	4689	90	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	172520	177297	98.19895287958116	98.09623430962343	97.91188139486323	4689	86	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	150460	155230	98.23862444957014	98.15629583071444	97.84878863826232	4685	84	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	167021	171798	98.19895287958116	98.09623430962343	97.91188139486323	4689	86	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	227664	232444	98.11676082862523	98.03470625130672	97.93233082706767	4689	90	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	239182	243962	98.11676082862523	98.03470625130672	97.93233082706767	4689	90	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	172564	177341	98.19895287958116	98.09623430962343	97.91188139486323	4689	86	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	138954	143728	98.24010056568196	98.11676082862523	97.93233082706767	4689	84	14	1	5	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	233679	238457	98.13690600795478	98.05480025099352	97.91144527986633	4688	89	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	238751	243529	98.13690600795478	98.05480025099352	97.91144527986633	4688	89	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	250317	255095	98.13690600795478	98.05480025099352	97.91144527986633	4688	89	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	133820	138596	98.15706806282722	98.07491106926135	97.890559732665	4687	88	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	138934	143710	98.15706806282722	98.07491106926135	97.890559732665	4687	88	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	211501	216282	98.11715481171548	98.0146290491118	97.953216374269	4690	90	7	1	4	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	227984	232756	98.19744288409139	98.1151832460733	97.84878863826232	4685	86	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	194766	199542	98.2195224130708	98.09623430962343	97.91188139486323	4689	85	13	2	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	233590	238362	98.19744288409139	98.1151832460733	97.84878863826232	4685	86	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	144802	149579	98.17801047120419	98.07531380753139	97.89100020881186	4688	87	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	155964	160738	98.21914938194008	98.09583594894329	97.91144527986633	4688	85	14	1	5	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	189159	193929	98.2176556930174	98.13534464697256	97.82790309106099	4684	85	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03125__mat__ID.1	200308	205078	98.2176556930174	98.13534464697256	97.82790309106099	4684	85	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	150446	155216	98.2176556930174	98.13534464697256	97.82790309106099	4684	85	18	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	239223	244003	98.09583594894329	98.01379887100147	97.91144527986633	4688	91	8	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	211029	215805	98.13612565445027	98.0539861895794	97.86967418546367	4686	89	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	183308	188084	98.13612565445027	98.0539861895794	97.86967418546367	4686	89	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	194867	199643	98.13612565445027	98.0539861895794	97.86967418546367	4686	89	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	217048	221829	98.11676082862523	98.01421404682274	97.91188139486323	4689	90	8	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	222595	227369	98.15629583071444	98.07410508687461	97.84878863826232	4685	88	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	205916	210690	98.15629583071444	98.07410508687461	97.84878863826232	4685	88	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	227675	232447	98.17648291762733	98.09424083769633	97.82790309106099	4684	87	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__NA19240__mat__ID.1	150345	155119	98.21877619446772	98.09543742151529	97.87011902276049	4687	85	15	2	4	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG03492__mat__ID.1	133398	138175	98.15706806282722	98.05439330543933	97.87011902276049	4687	88	12	2	3	2
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	222544	227322	98.09503872723467	98.01296799832672	97.86967418546367	4686	91	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	211456	216234	98.09503872723467	98.01296799832672	97.86967418546367	4686	91	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01243__pat__ID.1	228135	232913	98.09503872723467	98.01296799832672	97.86967418546367	4686	91	10	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	200368	205144	98.1151832460733	98.03306130989746	97.84878863826232	4685	90	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	194831	199607	98.1151832460733	98.03306130989746	97.84878863826232	4685	90	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG01109__pat__ID.1	233210	237984	98.13534464697256	98.05317144651455	97.82790309106099	4684	89	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	205910	210684	98.13534464697256	98.05317144651455	97.82790309106099	4684	89	14	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	250278	255050	98.15552295116328	98.07329842931937	97.80701754385964	4683	88	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG00514__pat__ID.1	200373	205149	98.09424083769633	98.01213643021552	97.82790309106099	4684	91	12	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	155588	160356	98.23788546255507	98.11439346323067	97.80701754385964	4683	84	20	1	5	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	250274	255046	98.13456298469923	98.05235602094241	97.78613199665831	4682	89	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02080__mat__ID.1	244736	249508	98.13456298469923	98.05235602094241	97.78613199665831	4682	89	16	1	3	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	161122	165890	98.21690790853786	98.0934422794888	97.78613199665831	4682	85	20	1	5	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	144494	149260	98.23714585519413	98.11360301823517	97.76524644945698	4681	84	22	1	5	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	172595	177360	98.2367758186398	98.09264305177112	97.74436090225564	4680	84	23	1	6	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	133776	138546	98.19668693646467	98.03223780615448	97.80701754385964	4683	86	18	1	7	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__pat__ID.1	133418	138188	98.19668693646467	98.03223780615448	97.80701754385964	4683	86	18	1	7	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__HG02723__mat__ID.1	161504	166269	98.21578505457599	98.07168308530706	97.7234753550543	4679	85	23	1	6	1
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	178516	183308	95.81239530988275	95.55230737105867	95.27378721632313	4576	200	11	16	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	172796	177586	95.73043114273754	95.49060542797494	95.31152323400708	4574	204	9	12	7	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	172741	177535	95.81414817915446	95.53422370617696	95.315427857589	4578	200	9	16	7	7
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	200742	205533	95.79145728643216	95.5314261850073	95.27280299875052	4575	201	11	15	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	184074	188865	95.79145728643216	95.5314261850073	95.27280299875052	4575	201	11	15	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	189630	194421	95.79145728643216	95.5314261850073	95.27280299875052	4575	201	11	15	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	172960	177751	95.70950188363332	95.46972860125261	95.27083333333333	4573	205	9	13	7	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	194931	199719	95.77051926298158	95.49060542797494	95.31152323400708	4574	202	11	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	195012	199816	95.85600669736291	95.57595993322204	95.15894452524412	4580	198	9	26	7	7
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	217377	222167	95.68857262452909	95.44885177453027	95.26984788497603	4572	206	9	12	7	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	178351	183133	95.82809224318659	95.54765886287625	95.24901021046051	4571	199	17	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	189445	194247	95.79321892005024	95.51335559265442	95.13614633132404	4577	201	9	24	7	7
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	183898	188680	95.76519916142557	95.48494983277592	95.18649718691394	4568	202	17	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	178470	183251	95.72327044025157	95.46309847376124	95.16465193830763	4566	204	17	11	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	206298	211073	95.7808564231738	95.52020096294746	95.10212588578574	4563	201	23	11	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	228507	233303	95.64671410632063	95.4070981210856	95.1092611862643	4570	208	9	18	7	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	189386	194166	95.76342281879195	95.48306148055207	95.14482183788289	4566	202	19	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	183843	188621	95.78262694083088	95.5020920502092	95.12398416336737	4565	201	21	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	206281	211078	95.64671410632063	95.4070981210856	95.08947149396587	4570	208	9	19	7	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	178300	183078	95.76164498531263	95.48117154811716	95.10314648885185	4564	202	21	12	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	172922	177705	95.70230607966457	95.42224080267559	95.10416666666667	4565	205	17	13	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	184016	188823	95.70950188363332	95.44980171154248	94.95431893687707	4573	205	9	29	7	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	222932	227704	95.69508609827804	95.45454545454545	94.99687304565353	4557	205	25	10	8	4
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	200484	205264	95.65855704697987	95.39845220665133	95.04063346530528	4561	207	19	12	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	234068	238866	95.64489112227805	95.38525788264774	94.98856311083385	4568	208	11	22	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	222946	227742	95.70410729253982	95.4440961337513	94.92828933693619	4567	205	15	24	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	239631	244405	95.69689336691856	95.41649225617414	95.03856577027308	4559	205	23	10	9	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	200581	205358	95.61661073825503	95.35661995398452	95.05838198498749	4559	209	19	9	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	195186	199978	95.76786088413995	95.40805677311626	95.11027881814398	4571	202	14	19	9	9
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__pri__ID.1	211838	216612	95.69508609827804	95.43455497382199	94.95728276724317	4557	205	25	12	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	200720	205516	95.66219614417435	95.40229885057471	94.88671793805861	4565	207	15	24	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	217408	222181	95.65308693826124	95.39267015706807	94.93538974572739	4555	207	25	11	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	195154	199955	95.62395309882747	95.34446764091858	94.90856192851206	4567	209	11	25	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	189588	194389	95.56113902847571	95.28183716075156	94.84621778886118	4564	212	11	25	8	6
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Mhudiblu_PPA__alt__ID.1	211843	216643	95.56113902847571	95.26194948862451	94.86593223861983	4564	212	11	24	8	7
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__alt__ID.1	211574	216343	95.52708945821084	95.22712999790663	94.88944513975802	4549	213	25	7	11	4
chr6:161,894,200-161,898,986	0	4786	4787	LPA__Clint_PTR__alt__ID.1	206029	210808	95.44787077826726	95.18828451882845	94.83117965819092	4550	217	19	12	8	5
chr6:161,894,200-161,898,986	0	4787	4787	LPA__Clint_PTR__pri__ID.1	206123	210888	95.5443463640185	95.24408129059292	94.82686691697955	4546	212	29	7	11	4
